engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,29,BAD,eng,liv,16,1665514127.806,1665514755.479
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,58,TGT,eng,liv,33,1665514756.193,1665514775.89
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,420,TGT,eng,liv,84,1665514776.605,1665514844.213
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,61,TGT,eng,liv,33,1665514845.139,1665514873.425
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,362,TGT,eng,liv,50,1665514874.238,1665515050.199
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,42,TGT,eng,liv,85,1665515051.391,1665515078.901
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,280,TGT,eng,liv,0,1665515079.671,1665515099.705
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,226,BAD,eng,liv,33,1665515101.596,1665515115.889
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,29,TGT,eng,liv,16,1665515116.827,1665515157.759
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,214,TGT,eng,liv,50,1665515158.828,1665515227.907
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,420,TGT,eng,liv,16,1665515228.895,1665515240.673
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,268,TGT,eng,liv,33,1665515241.462,1665515269.956
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,226,TGT,eng,liv,8,1665515271.035,1665515280.973
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,226,TGT,eng,liv,16,1665515281.941,1665515293.785
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,131,TGT,eng,liv,58,1665515294.721,1665515429.711
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,268,TGT,eng,liv,50,1665515430.745,1665515468.276
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,58,TGT,eng,liv,67,1665515469.171,1665515496.345
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,192,TGT,eng,liv,50,1665515497.248,1665515533.205
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,268,TGT,eng,liv,50,1665515534.245,1665515570.489
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,42,TGT,eng,liv,50,1665515571.561,1665515579.627
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,268,TGT,eng,liv,8,1665515580.538,1665515597.843
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,131,TGT,eng,liv,33,1665515598.876,1665515619.863
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,214,TGT,eng,liv,16,1665515621.479,1665515654.097
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,280,TGT,eng,liv,0,1665515655.053,1665515670.999
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,214,TGT,eng,liv,67,1665515672.063,1665515714.153
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,61,BAD,eng,liv,16,1665515715.104,1665515734.227
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,268,TGT,eng,liv,16,1665515735.123,1665515746.523
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,362,TGT,eng,liv,67,1665515747.681,1665515780.299
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,226,TGT,eng,liv,84,1665515781.386,1665515802.215
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,61,TGT,eng,liv,16,1665515803.287,1665515822.339
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,61,TGT,eng,liv,8,1665515823.618,1665515858.349
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,58,TGT,eng,liv,8,1665515859.656,1665516058.415
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,29,BAD,eng,liv,33,1665516059.595,1665516093.104
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,392,TGT,eng,liv,67,1665516094.179,1665516134.909
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,239,TGT,eng,liv,50,1665516136.21,1665516156.291
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,239,TGT,eng,liv,50,1665516157.297,1665516171.54
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,367,TGT,eng,liv,8,1665516172.637,1665516202.357
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,280,TGT,eng,liv,16,1665516203.586,1665516216.74
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,192,TGT,eng,liv,33,1665516217.865,1665516247.491
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,255,TGT,eng,liv,85,1665516248.601,1665516270.27
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,255,TGT,eng,liv,16,1665516271.65,1665516286.986
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,280,TGT,eng,liv,8,1665516288.141,1665516302.448
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,392,TGT,eng,liv,7,1665516303.701,1665516318.236
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,362,TGT,eng,liv,85,1665516319.447,1665516339.784
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,42,TGT,eng,liv,16,1665516340.786,1665516348.65
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,255,TGT,eng,liv,16,1665516349.806,1665516383.002
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,131,TGT,eng,liv,33,1665516384.417,1665516400.294
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,42,TGT,eng,liv,67,1665516401.465,1665516418.666
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,367,TGT,eng,liv,33,1665516419.753,1665516457.686
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,192,TGT,eng,liv,16,1665516459.09,1665516595.631
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,29,TGT,eng,liv,50,1665516596.923,1665516658.666
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,226,TGT,eng,liv,33,1665516659.891,1665516683.184
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,420,BAD,eng,liv,8,1665516684.393,1665516694.572
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,214,TGT,eng,liv,0,1665516695.785,1665516721.403
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,362,BAD,eng,liv,16,1665516722.816,1665516742.022
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,131,TGT,eng,liv,50,1665516743.275,1665516785.234
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,280,TGT,eng,liv,33,1665516786.632,1665516797.046
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,226,TGT,eng,liv,33,1665516798.293,1665516812.528
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,239,TGT,eng,liv,67,1665516813.808,1665516834.904
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,29,TGT,eng,liv,16,1665516836.64,1665516859.686
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,42,TGT,eng,liv,67,1665516861.459,1665516875.465
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,239,TGT,eng,liv,33,1665516877.061,1665516900.367
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,367,TGT,eng,liv,0,1665516901.671,1665516934.805
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,29,TGT,eng,liv,33,1665516936.266,1665516966.502
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,61,TGT,eng,liv,50,1665516968.132,1665517017.567
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,367,TGT,eng,liv,50,1665517018.893,1665517047.677
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,58,BAD,eng,liv,33,1665517048.971,1665517073.217
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,367,TGT,eng,liv,0,1665517074.611,1665517088.306
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,268,BAD,eng,liv,33,1665517089.642,1665517130.693
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,42,BAD,eng,liv,16,1665517132.085,1665517142.039
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,367,TGT,eng,liv,8,1665517143.377,1665517186.329
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,131,TGT,eng,liv,16,1665517187.663,1665517204.621
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,61,TGT,eng,liv,33,1665517206.213,1665517258.135
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,29,TGT,eng,liv,9,1665517259.498,1665517278.161
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,362,TGT,eng,liv,50,1665517279.67,1665517296.849
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,61,TGT,eng,liv,33,1665517298.581,1665517318.034
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,239,TGT,eng,liv,50,1665517319.603,1665517380.715
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,226,TGT,eng,liv,16,1665517382.148,1665517394.849
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,131,TGT,eng,liv,33,1665517396.395,1665517408.629
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,61,BAD,eng,liv,16,1665517410.074,1665517436.123
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,362,TGT,eng,liv,50,1665517437.759,1665517452.105
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,192,TGT,eng,liv,16,1665517453.675,1665517478.271
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,29,TGT,eng,liv,16,1665517479.587,1665518408.656
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,214,TGT,eng,liv,16,1665518410.149,1665518430.509
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,211,TGT,eng,liv,67,1665591507.989,1665591562.305
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,190,TGT,eng,liv,77,1665591562.918,1665591613.789
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,53,TGT,eng,liv,16,1665591614.346,1665591654.803
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,175,TGT,eng,liv,33,1665591655.994,1665591759.892
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,253,BAD,eng,liv,0,1665591760.921,1665591882.728
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,36,TGT,eng,liv,33,1665591883.454,1665591948.811
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,163,TGT,eng,liv,33,1665591950.053,1665591997.085
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,253,TGT,eng,liv,50,1665591997.921,1665592009.863
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,243,TGT,eng,liv,33,1665592010.64,1665592075.887
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,236,TGT,eng,liv,16,1665592076.602,1665592108.336
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,190,TGT,eng,liv,8,1665592109.36,1665592131.179
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,36,TGT,eng,liv,8,1665592132.019,1665592193.457
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,347,TGT,eng,liv,33,1665592194.671,1665592225.979
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,108,TGT,eng,liv,33,1665592226.805,1665592241.747
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,17,TGT,eng,liv,33,1665592242.481,1665592304.076
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,392,TGT,eng,liv,67,1665592307.825,1665592397.17
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,253,TGT,eng,liv,33,1665592398.333,1665592416.214
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,190,BAD,eng,liv,33,1665592416.945,1665592438.916
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,53,TGT,eng,liv,50,1665592440.047,1665592490.208
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,151,TGT,eng,liv,50,1665592491.195,1665592508.822
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,151,TGT,eng,liv,33,1665592509.898,1665592530.09
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,374,TGT,eng,liv,16,1665592531.52,1665592548.246
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,53,TGT,eng,liv,33,1665592549.186,1665592577.245
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,163,BAD,eng,liv,16,1665592578.055,1665592605.598
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,108,TGT,eng,liv,33,1665592606.861,1665592618.935
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,190,TGT,eng,liv,32,1665592619.649,1665592708.371
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,175,TGT,eng,liv,33,1665592709.27,1665592763.686
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,211,TGT,eng,liv,16,1665592764.487,1665592784.082
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,151,TGT,eng,liv,33,1665592786.12,1665592803.198
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,175,TGT,eng,liv,33,1665592804.293,1665592895.17
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,17,TGT,eng,liv,33,1665592896.504,1665592935.833
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,347,TGT,eng,liv,16,1665592936.643,1665592955.691
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,151,TGT,eng,liv,33,1665592956.734,1665592963.216
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,163,TGT,eng,liv,33,1665592964.058,1665593000.008
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,374,TGT,eng,liv,16,1665593001.077,1665593013.946
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,163,TGT,eng,liv,33,1665593015.179,1665593030.859
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,236,TGT,eng,liv,16,1665593031.906,1665593068.567
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,108,TGT,eng,liv,8,1665593069.652,1665593077.835
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,17,TGT,eng,liv,67,1665593078.969,1665593094.606
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,347,TGT,eng,liv,33,1665593096.054,1665593133.527
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,53,TGT,eng,liv,16,1665593134.568,1665593155.489
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,151,TGT,eng,liv,33,1665593156.739,1665593165.176
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,17,TGT,eng,liv,50,1665593166.495,1665593179.837
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,36,TGT,eng,liv,15,1665593181.566,1665593211.957
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,53,TGT,eng,liv,25,1665593213.508,1665593234.734
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,175,TGT,eng,liv,67,1665593235.813,1665593267.996
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,374,BAD,eng,liv,0,1665593269.035,1665593306.985
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,36,TGT,eng,liv,16,1665593308.067,1665593334.795
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,211,TGT,eng,liv,33,1665593335.948,1665593359.329
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,243,TGT,eng,liv,0,1665593360.286,1665593366.977
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,236,TGT,eng,liv,15,1665593368.278,1665593390.009
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,175,TGT,eng,liv,16,1665593391.355,1665593416.987
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,211,TGT,eng,liv,16,1665593418.492,1665593433.617
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,175,BAD,eng,liv,8,1665593434.633,1665593576.155
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,253,TGT,eng,liv,33,1665593577.944,1665593614.335
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,108,TGT,eng,liv,67,1665593615.636,1665593634.339
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,190,TGT,eng,liv,33,1665593635.816,1665593659.681
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,108,TGT,eng,liv,50,1665593661.092,1665593670.527
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,374,TGT,eng,liv,0,1665593671.805,1665593682.687
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,374,TGT,eng,liv,16,1665593683.721,1665593697.617
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,211,TGT,eng,liv,16,1665593698.898,1665593718.65
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,53,TGT,eng,liv,33,1665593720.29,1665593748.791
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,347,BAD,eng,liv,33,1665593750.263,1665593789.759
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,190,TGT,eng,liv,33,1665593791.663,1665593809.178
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,17,BAD,eng,liv,33,1665593810.526,1665593833.966
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,36,TGT,eng,liv,16,1665593835.243,1665593851.108
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,253,BAD,eng,liv,16,1665593852.299,1665593927.075
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,190,TGT,eng,liv,24,1665593928.618,1665593947.482
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,108,TGT,eng,liv,67,1665593948.646,1665593959.584
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,243,TGT,eng,liv,0,1665593960.994,1665593966.298
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,236,TGT,eng,liv,9,1665593967.699,1665593985.071
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,151,TGT,eng,liv,50,1665593986.311,1665593995.003
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,53,BAD,eng,liv,16,1665593996.306,1665594012.594
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,163,TGT,eng,liv,16,1665594014.063,1665594042.105
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,175,TGT,eng,liv,0,1665594043.669,1665594068.132
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,243,TGT,eng,liv,50,1665594069.375,1665594092.288
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,211,TGT,eng,liv,16,1665594093.571,1665594108.812
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,392,TGT,eng,liv,33,1665594110.413,1665594172.17
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,151,BAD,eng,liv,16,1665594173.496,1665594183.237
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,236,TGT,eng,liv,50,1665594184.585,1665594202.392
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,243,TGT,eng,liv,16,1665594203.625,1665594210.716
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,163,TGT,eng,liv,50,1665594212.338,1665594250.073
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,151,BAD,eng,liv,8,1665594251.414,1665594260.793
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,392,TGT,eng,liv,33,1665594262.167,1665594275.673
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,347,TGT,eng,liv,33,1665594277.343,1665594307.116
engliv0c03,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,17,TGT,eng,liv,67,1665594308.406,1665594344.023
engliv0c03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,36,TGT,eng,liv,16,1665594345.713,1665594376.369
engliv0c03,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,347,TGT,eng,liv,16,1665594377.932,1665594389.765
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,163,TGT,eng,liv,16,1665594391.535,1665594422.987
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,347,TGT,eng,liv,50,1665594425.353,1665594451.687
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,17,TGT,eng,liv,33,1665594453.273,1665594480.699
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,253,TGT,eng,liv,15,1665594482.208,1665594494.709
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,253,TGT,eng,liv,16,1665594496.68,1665594520.168
engliv0c03,generaltest2022.en-liv.ref.A.liv.txt,392,TGT,eng,liv,59,1665594521.771,1665594538.26
engliv0c03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,374,TGT,eng,liv,0,1665594539.853,1665594549.152
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,236,TGT,eng,liv,50,1665594550.76,1665594587.693
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,374,TGT,eng,liv,33,1665594589.708,1665594605.339
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,243,TGT,eng,liv,16,1665594607.754,1665594654.199
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,211,BAD,eng,liv,32,1665594656.558,1665594689.316
engliv0c03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,253,TGT,eng,liv,33,1665594691.472,1665594699.888
engliv0c06,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,316,TGT,eng,liv,33,1665657409.996,1665657435.937
engliv0c06,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,164,TGT,eng,liv,67,1665657436.739,1665657445.632
engliv0c06,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,400,TGT,eng,liv,33,1665657446.697,1665657470.42
engliv0c06,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,104,TGT,eng,liv,67,1665657471.096,1665657518.097
engliv0c06,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,177,TGT,eng,liv,33,1665657519.08,1665657568.377
engliv0c06,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,164,TGT,eng,liv,0,1665657569.534,1665657592.313
engliv0c06,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,19,TGT,eng,liv,33,1665657593.183,1665657632.509
engliv0c06,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,177,TGT,eng,liv,68,1665657633.386,1665657652.561
engliv0c06,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,127,BAD,eng,liv,0,1665657653.432,1665657661.649
engliv0c06,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,400,TGT,eng,liv,67,1665657662.503,1665657672.441
engliv0c06,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,273,TGT,eng,liv,68,1665657673.313,1665657689.869
engliv0c06,generaltest2022.en-liv.ref.A.liv.txt,127,TGT,eng,liv,99,1665657690.75,1665657705.809
engliv0c06,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,144,TGT,eng,liv,33,1665657706.815,1665657729.56
engliv0c06,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,19,TGT,eng,liv,0,1665657730.558,1665657766.024
engliv0c06,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,305,TGT,eng,liv,33,1665657767.167,1665657775.716
engliv0c06,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,177,TGT,eng,liv,67,1665657776.875,1665657791.829
engliv0c06,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,127,TGT,eng,liv,0,1665657793.109,1665657797.17
engliv0c06,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,122,BAD,eng,liv,33,1665657798.041,1665657815.036
engliv0c04,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,207,TGT,eng,liv,33,1665718560.634,1665718591.269
